id_servico,id_cliente,id_heroi,dt_checkin,dt_checkout,tipo_servico,status_conversao_servico,servico_com_taxas,teve_resposta_formatado,tempo_de_resposta_horas,valor_inicial,status_conversao_cliente,quantidade_herois_contatados
1200819,2484367,2431891,2025-03-02,2025-03-02,pet_sitting,Não Convertido,55.0,Sim,1.466111111,35.0,Não Converteu nenhuma das necessidades,6
1201916,977481,2623170,2025-03-01,2025-03-01,pet_sitting,Não Convertido,35.0,Sim,,35.0,Não Converteu nenhuma das necessidades,2
1197676,2482058,3140507,2025-03-05,2025-03-05,pet_sitting,Não Convertido,55.0,Sim,,35.0,Não Converteu nenhuma das necessidades,3
1202893,1052065,3153075,2025-03-02,2025-03-02,pet_sitting,Convertido,35.0,Sim,0.014166667,35.0,Converteu uma das necessidades,1
1196152,2010143,1070752,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Não,,40.0,Converteu uma das necessidades,1
1203442,3154291,2512799,2025-03-04,2025-03-04,pet_sitting,Convertido,90.0,Sim,1.411111111,40.0,Converteu uma das necessidades,2
1190594,3037671,1476166,2025-03-04,2025-03-04,pet_sitting,Convertido,50.0,Sim,,40.0,Converteu uma das necessidades,1
1200631,2474516,332861,2025-02-28,2025-03-01,day_care,Convertido,50.0,Sim,,40.0,Converteu uma das necessidades,1
1195642,1012052,2303549,2025-03-05,2025-03-05,pet_sitting,Convertido,79.0,Sim,8.478055556,40.0,Converteu uma das necessidades,2
1204473,2900219,2634811,2025-03-03,2025-03-03,pet_sitting,Convertido,40.0,Sim,0.436388889,40.0,Converteu uma das necessidades,1
1203977,2798141,2568196,2025-03-05,2025-03-08,pet_sitting,Convertido,65.0,Sim,0.100833333,40.0,Converteu uma das necessidades,8
1205359,3214952,2634811,2025-03-04,2025-03-04,pet_sitting,Convertido,40.0,Sim,0.046111111,40.0,Converteu uma das necessidades,1
1193036,3204101,125961,2025-03-03,2025-03-17,day_care,Convertido,40.0,Sim,53.282777778,40.0,Converteu uma das necessidades,1
1205912,1754389,1115079,2025-03-02,2025-03-02,day_care,Convertido,80.0,Sim,,40.0,Converteu uma das necessidades,1
1203439,3154291,2512799,2025-03-01,2025-03-01,pet_sitting,Convertido,70.0,Sim,1.411111111,40.0,Converteu uma das necessidades,2
1201846,2831090,2197775,2025-03-02,2025-03-02,pet_sitting,Convertido,50.0,Sim,0.505277778,40.0,Converteu uma das necessidades,3
1196670,2828673,2626639,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,,40.0,Converteu uma das necessidades,8
1190235,211566,315968,2025-03-04,2025-03-04,pet_sitting,Não Convertido,55.0,Sim,0.101111111,40.0,Não Converteu nenhuma das necessidades,4
1202561,2823257,2158254,2025-03-03,2025-03-03,pet_sitting,Não Convertido,45.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1196919,3207828,2651539,2025-03-04,2025-03-04,pet_sitting,Não Convertido,80.0,Sim,0.185833333,40.0,Não Converteu nenhuma das necessidades,1
1202303,2778327,3126458,2025-03-04,2025-03-04,pet_sitting,Não Convertido,45.0,Sim,22.039722222,40.0,Não Converteu nenhuma das necessidades,4
1201536,1760124,1716288,2025-03-04,2025-03-04,pet_sitting,Não Convertido,55.0,Sim,,40.0,Converteu uma das necessidades,5
1197146,3208010,2390346,2025-03-04,2025-03-04,pet_sitting,Não Convertido,85.0,Sim,,40.0,Não Converteu nenhuma das necessidades,2
1180799,2934674,2382769,2025-03-02,2025-03-02,pet_sitting,Não Convertido,45.0,Sim,,40.0,Converteu uma das necessidades,2
1205495,3215006,2063382,2025-03-04,2025-03-04,pet_sitting,Não Convertido,105.0,Sim,,40.0,Não Converteu nenhuma das necessidades,2
1203934,2418073,3153075,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,0.092777778,40.0,Não Converteu nenhuma das necessidades,4
1199410,2486501,2633055,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,,40.0,Não Converteu nenhuma das necessidades,5
1203310,3213458,2181812,2025-03-03,2025-03-03,pet_sitting,Não Convertido,50.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1202581,2124529,2303549,2025-03-05,2025-03-05,pet_sitting,Não Convertido,63.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1206005,2343342,1716288,2025-03-04,2025-03-04,pet_sitting,Não Convertido,55.0,Sim,,40.0,Não Converteu nenhuma das necessidades,10
1202281,3128094,3088900,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,1.019444444,40.0,Não Converteu nenhuma das necessidades,1
1200797,3211599,1923219,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,25.099444444,40.0,Converteu uma das necessidades,2
1197599,1578295,1923219,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,31.710555556,40.0,Não Converteu nenhuma das necessidades,1
3326703,1744742,3147568,2025-03-04,2025-03-05,boarding,Não Convertido,0.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1199490,3210276,3139070,2025-03-05,2025-03-05,pet_sitting,Não Convertido,40.0,Sim,14.126944444,40.0,Não Converteu nenhuma das necessidades,1
1206415,3215705,1722517,2025-03-03,2025-03-03,pet_sitting,Não Convertido,40.0,Sim,0.019722222,40.0,Não Converteu nenhuma das necessidades,2
1204211,2477973,1800826,2025-03-05,2025-03-05,day_care,Não Convertido,45.0,Sim,0.048611111,45.0,Não Converteu nenhuma das necessidades,1
1197388,2687589,2626569,2025-03-03,2025-03-03,pet_sitting,Convertido,0.0,Não,,45.0,Converteu uma das necessidades,1
1202580,2124529,2303549,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.305,45.0,Não Converteu nenhuma das necessidades,1
1201550,972995,2507401,2025-03-03,2025-03-03,pet_sitting,Não Convertido,54.0,Sim,0.325277778,45.0,Não Converteu nenhuma das necessidades,2
1202587,2833071,2568421,2025-03-04,2025-03-04,pet_sitting,Não Convertido,55.0,Sim,,45.0,Converteu uma das necessidades,1
1189368,2142591,2621180,2025-03-05,2025-03-05,pet_sitting,Não Convertido,60.0,Sim,,45.0,Não Converteu nenhuma das necessidades,3
1196221,2608382,1691590,2025-03-02,2025-03-02,pet_sitting,Não Convertido,45.0,Sim,,45.0,Não Converteu nenhuma das necessidades,2
1198339,1862457,2490549,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,60.724444444,45.0,Não Converteu nenhuma das necessidades,1
1205957,3215359,855790,2025-03-04,2025-03-04,pet_sitting,Não Convertido,45.0,Sim,0.176388889,45.0,Não Converteu nenhuma das necessidades,1
1203737,2826681,2480950,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Sim,0.160833333,45.0,Converteu uma das necessidades,1
1200328,3211130,2361991,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0,45.0,Não Converteu nenhuma das necessidades,1
1184335,1484344,2643565,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,0.138611111,45.0,Não Converteu nenhuma das necessidades,2
1205569,3044873,1340049,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,2.186666667,45.0,Não Converteu nenhuma das necessidades,1
1198559,2376970,2935941,2025-03-04,2025-03-04,pet_sitting,Não Convertido,55.0,Sim,2.81,45.0,Converteu uma das necessidades,9
1195632,1012052,2303549,2025-03-05,2025-03-05,pet_sitting,Não Convertido,45.0,Sim,0.078333333,45.0,Converteu uma das necessidades,2
1201224,2854876,1722517,2025-03-03,2025-03-03,pet_sitting,Não Convertido,45.0,Sim,0.083333333,45.0,Não Converteu nenhuma das necessidades,9
1203278,2668790,2657180,2025-03-04,2025-03-04,pet_sitting,Não Convertido,90.0,Sim,0.052222222,45.0,Não Converteu nenhuma das necessidades,3
3321106,1908257,28962,2025-03-04,2025-03-04,boarding,Não Convertido,61.599998474121094,Sim,0.108888889,50.0,Converteu uma das necessidades,3
1204728,1721075,2531585,2025-03-02,2025-03-02,pet_sitting,Não Convertido,50.0,Sim,4.949166667,50.0,Não Converteu nenhuma das necessidades,2
1195476,2623254,1241963,2025-03-02,2025-03-02,pet_sitting,Não Convertido,65.0,Sim,0.540833333,50.0,Não Converteu nenhuma das necessidades,2
1204773,3153770,1527436,2025-03-01,2025-03-01,pet_sitting,Convertido,100.0,Sim,0.338611111,50.0,Converteu uma das necessidades,1
1200072,3210841,2624290,2025-03-04,2025-03-04,pet_sitting,Convertido,65.0,Sim,15.7825,50.0,Converteu uma das necessidades,1
1176591,928128,2465769,2025-03-01,2025-03-01,pet_sitting,Convertido,50.0,Sim,,50.0,Converteu uma das necessidades,1
1203343,2240614,275673,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Não,,50.0,Não Converteu nenhuma das necessidades,1
3318127,777393,2594456,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Não,,50.0,Não Converteu nenhuma das necessidades,1
3321267,1520368,2527687,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Não,,50.0,Não Converteu nenhuma das necessidades,3
1173989,3179667,605417,2025-03-04,2025-03-04,pet_sitting,Não Convertido,50.0,Sim,3.611111111,50.0,Não Converteu nenhuma das necessidades,1
1204877,3214343,2605846,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,,50.0,Não Converteu nenhuma das necessidades,5
1188787,3198024,2917673,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,0.510833333,50.0,Não Converteu nenhuma das necessidades,2
1203076,3213252,2632891,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,,50.0,Converteu uma das necessidades,4
1196628,2452917,366039,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,,50.0,Converteu uma das necessidades,1
1206730,3143753,1859322,2025-03-03,2025-03-03,day_care,Não Convertido,50.0,Sim,26.060833333,50.0,Não Converteu nenhuma das necessidades,3
1195853,3206573,2497929,2025-03-05,2025-03-05,pet_sitting,Não Convertido,70.0,Sim,0.013333333,50.0,Não Converteu nenhuma das necessidades,4
1205170,1983915,2643569,2025-03-03,2025-03-03,pet_sitting,Não Convertido,58.0,Sim,1.393611111,50.0,Não Converteu nenhuma das necessidades,22
1205948,3215344,2339385,2025-03-03,2025-03-03,pet_sitting,Não Convertido,110.0,Sim,,50.0,Não Converteu nenhuma das necessidades,1
1199426,2412780,2626095,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,1.561944444,50.0,Não Converteu nenhuma das necessidades,2
3324702,3122951,19158,2025-02-28,2025-03-01,boarding,Não Convertido,0.0,Sim,987.119444444,50.0,Não Converteu nenhuma das necessidades,1
1204526,3214097,2594741,2025-03-02,2025-03-02,pet_sitting,Não Convertido,50.0,Sim,17.843333333,50.0,Não Converteu nenhuma das necessidades,5
3325845,3143197,1115079,2025-03-03,2025-03-04,boarding,Convertido,106.40000152587891,Sim,1.470833333,50.0,Converteu uma das necessidades,1
1200205,3209447,3142109,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.055555556,55.0,Não Converteu nenhuma das necessidades,4
1196474,3207332,1909908,2025-03-05,2025-03-05,pet_sitting,Não Convertido,75.0,Sim,0.161944444,55.0,Não Converteu nenhuma das necessidades,3
1190887,2280836,1668810,2025-03-01,2025-03-01,pet_sitting,Não Convertido,55.0,Sim,0.22,55.0,Converteu uma das necessidades,6
1203186,1800600,93597,2025-03-02,2025-03-02,pet_sitting,Não Convertido,55.0,Sim,21.604722222,55.0,Converteu uma das necessidades,7
1196151,2010143,1070752,2025-03-01,2025-03-01,pet_sitting,Não Convertido,55.0,Sim,,55.0,Converteu uma das necessidades,1
1206148,2464728,2237386,2025-03-03,2025-03-04,pet_sitting,Convertido,0.0,Sim,0.049444444,55.0,Converteu uma das necessidades,2
1205618,156291,169654,2025-03-02,2025-03-02,day_care,Convertido,60.0,Sim,,60.0,Converteu uma das necessidades,1
3320588,1513687,1507157,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Sim,0.392222222,60.0,Não Converteu nenhuma das necessidades,1
1196484,3207349,1297374,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,75.011944444,60.0,Não Converteu nenhuma das necessidades,1
1203937,2199858,1559918,2025-03-03,2025-03-03,pet_sitting,Não Convertido,60.0,Sim,4.9825,60.0,Converteu uma das necessidades,4
1190119,2312222,3110642,2025-03-03,2025-03-03,pet_sitting,Não Convertido,85.0,Sim,13.793888889,60.0,Não Converteu nenhuma das necessidades,4
1203090,1776668,1693237,2025-03-03,2025-03-03,pet_sitting,Não Convertido,90.0,Sim,0.056388889,60.0,Não Converteu nenhuma das necessidades,4
1205647,2769319,2957242,2025-03-02,2025-03-02,pet_sitting,Não Convertido,60.0,Sim,0.240555556,60.0,Não Converteu nenhuma das necessidades,3
3325815,2562008,1838381,2025-03-01,2025-03-02,boarding,Convertido,67.199996948242188,Sim,0.026111111,60.0,Converteu uma das necessidades,1
3326369,2937240,1556156,2025-03-03,2025-03-04,boarding,Convertido,78.4000015258789,Sim,0.032222222,60.0,Converteu uma das necessidades,5
1193428,125544,1689493,2025-03-03,2025-03-03,pet_sitting,Convertido,85.0,Sim,,65.0,Converteu uma das necessidades,1
1202425,1988855,662062,2025-03-05,2025-04-09,pet_sitting,Convertido,65.0,Sim,,65.0,Converteu uma das necessidades,1
1205272,3214871,768181,2025-03-01,2025-03-01,pet_sitting,Não Convertido,65.0,Sim,8.000555556,65.0,Não Converteu nenhuma das necessidades,2
1200475,1983915,768181,2025-03-02,2025-03-02,pet_sitting,Não Convertido,65.0,Sim,10.583055556,65.0,Não Converteu nenhuma das necessidades,22
1202247,3025739,2557437,2025-03-01,2025-03-01,day_care,Não Convertido,65.0,Sim,0.801388889,65.0,Não Converteu nenhuma das necessidades,3
1203360,1983915,662062,2025-03-05,2025-03-05,pet_sitting,Não Convertido,65.0,Sim,95.032777778,65.0,Não Converteu nenhuma das necessidades,22
3324980,3204937,1489489,2025-03-05,2025-03-06,boarding,Não Convertido,0.0,Sim,1.675277778,70.0,Não Converteu nenhuma das necessidades,1
1148729,2828164,2253323,2025-03-02,2025-03-02,pet_sitting,Não Convertido,70.0,Sim,2.072777778,70.0,Converteu uma das necessidades,1
1202119,2854876,1662750,2025-03-01,2025-03-01,pet_sitting,Não Convertido,70.0,Sim,0.036388889,70.0,Não Converteu nenhuma das necessidades,9
1204799,3214581,2769441,2025-03-02,2025-03-02,pet_sitting,Não Convertido,80.0,Sim,,70.0,Não Converteu nenhuma das necessidades,4
1201929,3212028,471784,2025-03-04,2025-03-04,pet_sitting,Não Convertido,80.0,Sim,,70.0,Não Converteu nenhuma das necessidades,12
1204693,535954,2637651,2025-03-04,2025-03-04,pet_sitting,Não Convertido,115.0,Sim,0.067222222,70.0,Converteu uma das necessidades,2
1203428,3213577,2650884,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,25.958611111,70.0,Não Converteu nenhuma das necessidades,1
1202262,2778327,2645741,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.033333333,80.0,Não Converteu nenhuma das necessidades,4
3325627,3215750,1402434,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Sim,0.014722222,80.0,Converteu uma das necessidades,1
1204512,3213046,2631661,2025-03-04,2025-03-04,pet_sitting,Não Convertido,95.0,Sim,2.349166667,80.0,Não Converteu nenhuma das necessidades,4
1204932,3214581,2601338,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.0175,80.0,Não Converteu nenhuma das necessidades,4
3326487,3216421,1339041,2025-03-03,2025-03-04,boarding,Não Convertido,0.0,Sim,1.716388889,80.0,Não Converteu nenhuma das necessidades,1
1199091,414423,2446088,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.5225,80.0,Não Converteu nenhuma das necessidades,7
1205110,1983915,2226319,2025-03-02,2025-03-02,pet_sitting,Não Convertido,80.0,Sim,1.160555556,80.0,Não Converteu nenhuma das necessidades,22
1203512,1800600,1346523,2025-03-03,2025-03-03,pet_sitting,Não Convertido,100.0,Sim,,80.0,Converteu uma das necessidades,7
3325104,2993387,2496168,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Sim,48.470277778,80.0,Não Converteu nenhuma das necessidades,1
1201549,972995,2507401,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.474166667,80.0,Não Converteu nenhuma das necessidades,2
1203627,1908620,376647,2025-03-02,2025-03-02,pet_sitting,Não Convertido,80.0,Sim,12.695833333,80.0,Não Converteu nenhuma das necessidades,3
1177948,2756485,1689493,2025-03-04,2025-03-04,pet_sitting,Não Convertido,80.0,Sim,0.007222222,80.0,Converteu uma das necessidades,1
1203703,1485440,2626407,2025-03-03,2025-03-03,pet_sitting,Não Convertido,80.0,Sim,0.014722222,80.0,Converteu uma das necessidades,2
1201480,3045905,1923219,2025-03-04,2025-03-04,pet_sitting,Convertido,80.0,Sim,0.079166667,80.0,Converteu uma das necessidades,1
1190689,3163929,1162851,2025-03-03,2025-03-03,day_care,Não Convertido,240.0,Sim,1.313333333,80.0,Converteu uma das necessidades,1
1194128,1730114,639086,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,1.009444444,90.0,Não Converteu nenhuma das necessidades,1
1207446,2613482,2529271,2025-03-05,2025-03-05,pet_sitting,Convertido,110.0,Sim,,90.0,Converteu uma das necessidades,1
3321719,3213288,509100,2025-03-02,2025-03-04,boarding,Não Convertido,0.0,Sim,3.4875,90.0,Não Converteu nenhuma das necessidades,1
3316279,3118799,3139644,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Sim,209.489166667,90.0,Não Converteu nenhuma das necessidades,3
3324332,3214988,509100,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.075555556,90.0,Não Converteu nenhuma das necessidades,3
1203717,3165427,1527436,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.63,90.0,Não Converteu nenhuma das necessidades,1
3324703,3215211,1548638,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Não,,90.0,Não Converteu nenhuma das necessidades,3
1202586,2833071,2568421,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.128055556,90.0,Converteu uma das necessidades,1
1201173,3212028,2627619,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,19.851666667,90.0,Não Converteu nenhuma das necessidades,12
1200484,2782965,1365894,2025-03-03,2025-03-03,pet_sitting,Convertido,112.5,Sim,0.101666667,90.0,Converteu uma das necessidades,1
1203656,2642319,1527436,2025-03-03,2025-03-03,pet_sitting,Não Convertido,90.0,Sim,0.198333333,90.0,Converteu uma das necessidades,1
1187491,75918,1600968,2025-03-05,2025-03-05,pet_sitting,Não Convertido,180.0,Sim,4.780833333,90.0,Não Converteu nenhuma das necessidades,4
1198047,2601250,2637653,2025-03-03,2025-03-03,pet_sitting,Não Convertido,90.0,Sim,0.750277778,90.0,Não Converteu nenhuma das necessidades,1
1196551,2399484,167318,2025-03-04,2025-03-04,pet_sitting,Convertido,90.0,Sim,8.420555556,90.0,Converteu uma das necessidades,1
1205705,1524790,300283,2025-03-04,2025-03-04,pet_sitting,Não Convertido,90.0,Sim,0.468611111,90.0,Não Converteu nenhuma das necessidades,6
1203059,2939606,2693600,2025-03-04,2025-03-04,pet_sitting,Não Convertido,90.0,Sim,3.103888889,90.0,Não Converteu nenhuma das necessidades,3
1198572,592301,2601266,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.118055556,100.0,Não Converteu nenhuma das necessidades,1
1193085,3203747,2642508,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,8.428888889,100.0,Não Converteu nenhuma das necessidades,2
1197238,3208150,2041389,2025-03-03,2025-03-03,pet_sitting,Não Convertido,100.0,Sim,0.032777778,100.0,Não Converteu nenhuma das necessidades,1
1205819,3215108,2041389,2025-03-01,2025-03-01,pet_sitting,Não Convertido,100.0,Sim,,100.0,Converteu uma das necessidades,4
1200536,49940,1527436,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,12.385555556,100.0,Não Converteu nenhuma das necessidades,1
1193132,3053797,1484304,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Desconhecido,,100.0,Converteu uma das necessidades,6
3325462,2519299,128007,2025-03-01,2025-03-03,boarding,Não Convertido,140.0,Sim,0.188888889,100.0,Não Converteu nenhuma das necessidades,1
1205250,2927963,1828419,2025-03-02,2025-03-02,pet_sitting,Não Convertido,105.0,Não,,105.0,Não Converteu nenhuma das necessidades,9
1204885,3214633,2635088,2025-03-04,2025-03-04,pet_sitting,Não Convertido,105.0,Sim,0.161666667,105.0,Não Converteu nenhuma das necessidades,5
1178814,3135259,2167352,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,3790.333055556,110.0,Não Converteu nenhuma das necessidades,13
1196260,3207185,2001116,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.413611111,120.0,Não Converteu nenhuma das necessidades,2
3318770,3211322,1748275,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Sim,0.099722222,120.0,Não Converteu nenhuma das necessidades,3
3323717,3214624,1512654,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.0125,120.0,Não Converteu nenhuma das necessidades,4
3326332,3216268,2090059,2025-03-03,2025-03-05,boarding,Não Convertido,168.0,Não,,120.0,Não Converteu nenhuma das necessidades,1
1196455,3207332,2606235,2025-03-05,2025-03-05,pet_sitting,Não Convertido,120.0,Sim,0.762222222,120.0,Não Converteu nenhuma das necessidades,3
1201257,3212096,2081528,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.466944444,135.0,Não Converteu nenhuma das necessidades,4
1187230,2269748,2655506,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.209722222,135.0,Não Converteu nenhuma das necessidades,6
1201130,2934674,2554449,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.024722222,135.0,Converteu uma das necessidades,2
3325591,3214425,582825,2025-03-02,2025-03-04,boarding,Não Convertido,0.0,Sim,0.038611111,140.0,Não Converteu nenhuma das necessidades,2
3324426,3215029,2270378,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Desconhecido,,140.0,Não Converteu nenhuma das necessidades,1
1204976,3214675,2283446,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,9.133333333,140.0,Não Converteu nenhuma das necessidades,2
1173986,3179667,605417,2025-03-01,2025-03-01,pet_sitting,Não Convertido,140.0,Sim,0.005555556,140.0,Não Converteu nenhuma das necessidades,1
1203906,2216422,2824485,2025-03-03,2025-03-03,pet_sitting,Não Convertido,280.0,Sim,1.450833333,140.0,Converteu uma das necessidades,6
1203981,2074021,2661816,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.220277778,150.0,Não Converteu nenhuma das necessidades,1
1201624,1311158,1292848,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Sim,38.035833333,150.0,Converteu uma das necessidades,1
1201273,2213326,2213326,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.109444444,150.0,Não Converteu nenhuma das necessidades,1
3323851,3214733,1929164,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.056111111,150.0,Não Converteu nenhuma das necessidades,1
1201948,2681607,2013549,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.9975,150.0,Converteu uma das necessidades,4
3326024,3215828,247914,2025-03-02,2025-03-03,boarding,Convertido,308.0,Sim,13.420833333,150.0,Converteu uma das necessidades,8
3323747,2411955,19158,2025-02-28,2025-03-03,boarding,Convertido,336.0,Sim,0.031666667,150.0,Converteu uma das necessidades,2
3304130,3198837,2917736,2025-03-03,2025-03-07,boarding,Não Convertido,0.0,Sim,0.176388889,160.0,Não Converteu nenhuma das necessidades,1
3321800,80983,2807995,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,1.659444444,160.0,Não Converteu nenhuma das necessidades,2
3315726,84928,2981680,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,233.275833333,160.0,Não Converteu nenhuma das necessidades,4
1201357,2165385,2210690,2025-03-04,2025-03-04,pet_sitting,Convertido,0.0,Sim,0.575,160.0,Converteu uma das necessidades,1
3325827,3203655,822542,2025-03-03,2025-03-05,boarding,Não Convertido,0.0,Sim,0.089166667,160.0,Não Converteu nenhuma das necessidades,6
3316315,3209559,611280,2025-02-28,2025-03-03,boarding,Não Convertido,0.0,Sim,0.218611111,165.0,Não Converteu nenhuma das necessidades,1
1187760,3062612,1809952,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,2.058333333,165.0,Não Converteu nenhuma das necessidades,3
3321724,1813807,985887,2025-02-28,2025-03-03,boarding,Não Convertido,0.0,Sim,0,165.0,Não Converteu nenhuma das necessidades,2
3321776,2223549,908540,2025-02-28,2025-03-04,boarding,Não Convertido,201.60000610351562,Não,,180.0,Não Converteu nenhuma das necessidades,1
1201003,2787983,2568421,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.123888889,180.0,Não Converteu nenhuma das necessidades,5
3303890,3198563,1773889,2025-03-03,2025-03-06,boarding,Não Convertido,0.0,Sim,6.090833333,180.0,Converteu uma das necessidades,7
3326884,1364656,1861214,2025-03-05,2025-03-09,boarding,Não Convertido,0.0,Sim,19.968611111,180.0,Não Converteu nenhuma das necessidades,3
3319408,2421891,1506265,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Desconhecido,,180.0,Não Converteu nenhuma das necessidades,7
1196799,2406702,2625273,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.525,180.0,Não Converteu nenhuma das necessidades,1
1203153,1813440,2521451,2025-03-03,2025-03-03,pet_sitting,Não Convertido,180.0,Sim,0.029166667,180.0,Não Converteu nenhuma das necessidades,1
1202380,1127341,2634811,2025-03-01,2025-03-01,pet_sitting,Não Convertido,180.0,Sim,0.046388889,180.0,Não Converteu nenhuma das necessidades,8
1201307,3207621,3073946,2025-03-04,2025-03-04,pet_sitting,Não Convertido,180.0,Sim,0.548888889,180.0,Não Converteu nenhuma das necessidades,2
1202068,1127341,1185829,2025-03-01,2025-03-01,pet_sitting,Não Convertido,180.0,Sim,1.010833333,180.0,Não Converteu nenhuma das necessidades,8
3325765,1610158,436573,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,2.2325,200.0,Converteu uma das necessidades,7
3319276,3211658,2162273,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,9.835555556,200.0,Não Converteu nenhuma das necessidades,4
3321447,3213119,3018470,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,6.586111111,200.0,Não Converteu nenhuma das necessidades,1
3326254,1711387,2442964,2025-03-02,2025-03-04,boarding,Não Convertido,0.0,Sim,19.435277778,200.0,Não Converteu nenhuma das necessidades,11
3324048,3214822,278660,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,48.079166667,200.0,Não Converteu nenhuma das necessidades,3
3323465,3185689,3164611,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,11.97,200.0,Não Converteu nenhuma das necessidades,1
3315035,596268,548661,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,,200.0,Não Converteu nenhuma das necessidades,4
3325478,3201739,2613504,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,14.7275,200.0,Não Converteu nenhuma das necessidades,1
1203967,1496044,2442288,2025-03-04,2025-03-04,pet_sitting,Não Convertido,200.0,Sim,0.0825,200.0,Não Converteu nenhuma das necessidades,1
